" Datos Básicos  - Paro Registrado"
"Datos de: INDICADOR=PARO REGISTRADO EN MUJERES DE MENOS DE 25 AÑOS EN DICIEMBRE, PARO REGISTRADO EN MUJERES DE 25 AÑOS O MÁS EN DICIEMBRE, PARO REGISTRADO EN VARONES DE MENOS DE 25 AÑOS EN DICIEMBRE, PARO REGISTRADO EN VARONES DE 25 AÑOS O MÁS EN DICIEMBRE"
"FAMILIA INDICADOR",,"LABORAL",,,,
"INDICADOR",,"PARO REGISTRADO EN MUJERES DE MENOS DE 25 AÑOS EN DICIEMBRE","PARO REGISTRADO EN MUJERES DE 25 AÑOS O MÁS EN DICIEMBRE","PARO REGISTRADO EN VARONES DE MENOS DE 25 AÑOS EN DICIEMBRE","PARO REGISTRADO EN VARONES DE 25 AÑOS O MÁS EN DICIEMBRE",
,,VALOR,VALOR,VALOR,VALOR,
FECHA,MUNICIPIO,Sum,Sum,Sum,Sum,
,"09443 VILLAMAYOR DE LOS MONTES",           .,           3,           .,           6,
,"09444 VILLAMAYOR DE TREVIÑO",           .,           .,           .,           2,
,"09446 VILLAMEDIANILLA",           .,           1,           .,           .,
,"09447 VILLAMIEL DE LA SIERRA",           .,           .,           .,           1,
,"09448 VILLANGOMEZ",           .,           2,           .,           2,
,"09449 VILLANUEVA DE ARGAÑO",           .,           2,           .,           2,
,"09450 VILLANUEVA DE CARAZO",           .,           1,           .,           .,
,"09451 VILLANUEVA DE GUMIEL",           3,          10,           2,           4,
,"09454 VILLANUEVA DE TEBA",           .,           .,           .,           2,
,"09456 VILLAQUIRAN DE LOS INFANTES",           .,           5,           .,           7,
,"09458 VILLARIEZO",           .,          19,           1,          17,
,"09460 VILLASANDINO",           .,           3,           .,           5,
,"09463 VILLASUR DE HERREROS",           .,           6,           .,           7,
,"09464 VILLATUELDA",           .,           1,           .,           2,
,"09466 VILLAVERDE DEL MONTE",           .,           1,           .,           3,
,"09467 VILLAVERDE-MOGINA",           .,           .,           .,           2,
,"09471 VILLAYERNO MORQUILLAS",           .,           5,           .,           9,
,"09473 VILLEGAS",           .,           .,           1,           1,
,"09476 VILLORUEBO",           1,           .,           .,           .,
,"09478 VIZCAINOS",           .,           .,           .,           2,
,"09482 ZARZOSA DE RIO PISUERGA",           .,           .,           .,           1,
,"09483 ZAZUAR",           2,           8,           .,           7,
,"09901 QUINTANILLA DEL AGUA Y TORDUELES",           1,          15,           .,          17,
,"09902 VALLE DE SANTIBAÑEZ",           1,           6,           .,          19,
,"09903 VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA",          20,         212,          27,         247,
,"09904 VALLE DE LAS NAVAS",           .,           9,           1,          17,
,"09905 VALLE DE SEDANO",           2,          14,           1,          21,
,"09906 MERINDAD DE RIO UBIERNA",           .,          48,           1,          22,
,"09907 ALFOZ DE QUINTANADUEÑAS",           9,          92,           9,         105,
,"09908 VALLE DE LOSA",           2,          18,           3,          17,
,"24001 ACEBEDO",           .,           1,           .,           9,
,"24002 ALGADEFE",           1,           7,           .,           3,
,"24003 ALIJA DEL INFANTADO",           1,          14,           .,          37,
,"24004 ALMANZA",           1,          16,           1,          22,
,"24005 ANTIGUA (LA)",           .,          11,           2,          14,
,"24006 ARDON",           .,          17,           3,          21,
,"24007 ARGANZA",           2,          57,           9,          61,
,"24008 ASTORGA",          68,         544,          76,         491,
,"24009 BALBOA",           .,           6,           1,          10,
,"24010 BAÑEZA (LA)",          56,         582,          79,         483,
,"24011 BARJAS",           .,           3,           .,          12,
,"24012 BARRIOS DE LUNA (LOS)",           .,           4,           2,           7,
,"24014 BEMBIBRE",          68,         527,          96,         550,
,"24015 BENAVIDES",           8,          99,          17,         106,
,"24016 BENUZA",           1,          17,           1,          21,
,"24017 BERCIANOS DEL PARAMO",           .,           8,           4,          19,
,"24018 BERCIANOS DEL REAL CAMINO",           1,           4,           1,           7,
,"24019 BERLANGA DEL BIERZO",           1,          13,           3,           9,
,"24020 BOCA DE HUERGANO",           .,           4,           .,          13,
,"24021 BOÑAR",           6,          65,          13,         107,
,"24022 BORRENES",           .,          10,           .,          17,
,"24023 BRAZUELO",           .,          12,           1,          10,
,"24024 BURGO RANERO (EL)",           2,          11,           4,          20,
,"24025 BURON",           .,           3,           .,          14,
,"24026 BUSTILLO DEL PARAMO",           1,          21,           9,          39,
,"24027 CABAÑAS RARAS",          13,          68,          11,          80,
,"24028 CABREROS DEL RIO",           1,           7,           4,           6,
,"24029 CABRILLANES",           .,          13,           4,           8,
,"24030 CACABELOS",          32,         342,          33,         336,
,"24031 CALZADA DEL COTO",           1,           8,           .,           4,
,"24032 CAMPAZAS",           .,           1,           .,           1,
,"24033 CAMPO DE VILLAVIDEL",           .,           2,           .,           3,
,"24034 CAMPONARAYA",          23,         258,          29,         230,
,"24036 CANDIN",           1,           7,           3,          21,
,"24037 CARMENES",           .,           4,           .,          13,
,"24038 CARRACEDELO",          16,         162,          19,         186,
,"24039 CARRIZO",           8,          60,           8,          96,
,"24040 CARROCERA",           .,          12,           2,          13,
,"24041 CARUCEDO",           1,          29,           2,          36,
,"24043 CASTRILLO DE CABRERA",           .,           .,           .,           4,
,"24044 CASTRILLO DE LA VALDUERNA",           1,           4,           .,          10,
,"24046 CASTROCALBON",           2,          36,           4,          54,
,"24047 CASTROCONTRIGO",           1,          17,           4,          33,
,"24049 CASTROPODAME",           7,          51,          19,         104,
,"24050 CASTROTIERRA DE VALMADRIGAL",           .,           5,           .,           3,
,"24051 CEA",           1,           3,           1,           9,
,"24052 CEBANICO",           .,           1,           .,           5,
,"24053 CEBRONES DEL RIO",           4,          15,           1,          19,
,"24054 CIMANES DE LA VEGA",           .,          14,           5,          12,
,"24055 CIMANES DEL TEJAR",           2,          22,           5,          40,
,"24056 CISTIERNA",          13,         179,          21,         157,
,"24057 CONGOSTO",          11,          61,           8,          75,
,"24058 CORBILLOS DE LOS OTEROS",           .,           1,           .,           3,
,"24059 CORULLON",           4,          37,           4,          50,
,"24060 CREMENES",           .,          16,           2,          13,
,"24061 CUADROS",           5,          68,           3,          83,
,"24062 CUBILLAS DE LOS OTEROS",           .,           2,           .,           3,
,"24063 CUBILLAS DE RUEDA",           .,           9,           1,          13,
,"24064 CUBILLOS DEL SIL",           5,          86,          15,         101,
,"24065 CHOZAS DE ABAJO",           5,         100,           7,          95,
,"24066 DESTRIANA",           3,          12,           3,          19,
,"24067 ENCINEDO",           4,          30,           1,          30,
,"24068 ERCINA (LA)",           2,          16,           4,          17,
,"24070 FABERO",          29,         272,          52,         209,
,"24071 FOLGOSO DE LA RIBERA",           5,          47,           6,          58,
,"24073 FRESNO DE LA VEGA",           4,           8,           2,           8,
,"24074 FUENTES DE CARBAJAL",           1,           .,           .,           .,
,"24076 GARRAFE DE TORIO",           3,          47,           2,          42,
,"24077 GORDALIZA DEL PINO",           1,           5,           1,           2,
,"24078 GORDONCILLO",           .,          11,           4,          15,
,"24079 GRADEFES",           .,          23,           2,          47,
,"24080 GRAJAL DE CAMPOS",           .,           5,           1,           2,
,"24081 GUSENDOS DE LOS OTEROS",           .,           3,           .,           .,
,"24082 HOSPITAL DE ORBIGO",           3,          33,           3,          38,
,"24083 IGÜEÑA",           4,          32,           9,          54,
,"24084 IZAGRE",           .,           1,           .,           3,
,"24086 JOARILLA DE LAS MATAS",           .,           6,           .,           1,
,"24087 LAGUNA DALGA",           1,          12,           4,          18,
,"24088 LAGUNA DE NEGRILLOS",           2,          24,           4,          42,
,"24089 LEON",         627,        5816,         626,        5185,
,"24090 LUCILLO",           .,          12,           1,          10,
,"24091 LUYEGO",           .,           8,           .,          17,
,"24092 LLAMAS DE LA RIBERA",           3,          18,           .,          43,
,"24093 MAGAZ DE CEPEDA",           .,           4,           .,           8,
,"24094 MANSILLA DE LAS MULAS",          16,          89,          18,         105,
,"24095 MANSILLA MAYOR",           2,          12,           1,          11,
,"24096 MARAÑA",           .,           1,           .,           2,
,"24097 MATADEON DE LOS OTEROS",           .,           5,           2,           4,
,"24098 MATALLANA DE TORIO",           4,          46,           4,          53,
,"24099 MATANZA",           .,           .,           1,           .,
,"24100 MOLINASECA",           1,          38,           4,          39,
,"24101 MURIAS DE PAREDES",           .,           6,           .,           6,
,"24102 NOCEDA DEL BIERZO",           4,          24,           2,          24,
,"24103 OENCIA",           .,           5,           2,          15,
,"24104 OMAÑAS (LAS)",           1,           5,           3,           9,
,"24105 ONZONILLA",           8,          65,           5,          62,
,"24106 OSEJA DE SAJAMBRE",           .,           5,           .,          11,
,"24107 PAJARES DE LOS OTEROS",           .,           4,           .,           7,
,"24108 PALACIOS DE LA VALDUERNA",           .,          11,           4,          17,
,"24109 PALACIOS DEL SIL",           3,          44,           7,          44,
,"24110 PARAMO DEL SIL",           6,          48,          11,          61,
,"24112 PERANZANES",           .,           5,           1,           7,
,"24113 POBLADURA DE PELAYO GARCIA",           .,           9,           1,           7,
,"24114 POLA DE GORDON (LA)",          16,         119,          26,         160,
,"24115 PONFERRADA",         332,        3748,         410,        3731,
,"24116 POSADA DE VALDEON",           .,           6,           3,          10,
