FECHA,COD_MUNICIPIO,MUNICIPIO,POBLACION_MUJERES,POBLACION_HOMBRES,EMIGRACIONES CON DESTINO A LA MISMA PROVINCIA,INMIGRACIONES PROCEDENTES DE LA MISMA PROVINCIA,EMIGRACIONES CON DESTINO A OTRA PROVINCIA DE CASTILLA Y LEÓN,INMIGRACIONES PROCEDENTES DE OTRA PROVINCIA DE CASTILLA Y LEÓN,EMIGRACIONES CON DESTINO A OTRAS COMUNIDADES AUTÓNOMAS,INMIGRACIONES PROCEDENTES DE OTRAS COMUNIDADES AUTÓNOMAS,EMIGRACIONES CON DESTINO A OTROS PAÍSES
2006,42069,42069 COVALEDA,964,1028,27.0,10.0,3.0,8.0,28.0,11.0,3.0
2006,42070,42070 CUBILLA,29,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42071,42071 CUBO DE LA SOLANA,109,123,8.0,3.0,0.0,0.0,0.0,0.0,0.0
2006,42073,42073 CUEVA DE AGREDA,43,48,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2006,42075,42075 DEVANOS,51,57,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2006,42076,42076 DEZA,162,158,10.0,0.0,1.0,0.0,11.0,6.0,1.0
2006,42078,42078 DURUELO DE LA SIERRA,692,699,17.0,11.0,8.0,8.0,21.0,4.0,1.0
2006,42079,42079 ESCOBOSA DE ALMAZAN,16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42080,42080 ESPEJA DE SAN MARCELINO,93,131,2.0,1.0,0.0,0.0,4.0,3.0,0.0
2006,42081,42081 ESPEJON,101,107,2.0,0.0,9.0,0.0,6.0,7.0,0.0
2006,42082,42082 ESTEPA DE SAN JUAN,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42083,42083 FRECHILLA DE ALMAZAN,16,16,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2006,42084,42084 FRESNO DE CARACENA,14,17,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2006,42085,42085 FUENTEARMEGIL,124,144,3.0,0.0,1.0,0.0,2.0,1.0,0.0
2006,42086,42086 FUENTECAMBRON,26,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42087,42087 FUENTECANTOS,29,28,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2006,42088,42088 FUENTELMONGE,44,61,1.0,0.0,0.0,0.0,3.0,3.0,0.0
2006,42089,42089 FUENTELSAZ DE SORIA,31,26,4.0,6.0,0.0,0.0,1.0,1.0,0.0
2006,42090,42090 FUENTEPINILLA,57,73,7.0,2.0,0.0,0.0,1.0,0.0,0.0
2006,42092,42092 FUENTES DE MAGAÑA,37,38,1.0,1.0,0.0,0.0,4.0,1.0,0.0
2006,42093,42093 FUENTESTRUN,24,37,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2006,42094,42094 GARRAY,220,280,11.0,30.0,0.0,3.0,3.0,14.0,0.0
2006,42095,42095 GOLMAYO,705,822,28.0,146.0,5.0,6.0,25.0,26.0,1.0
2006,42096,42096 GOMARA,192,215,13.0,7.0,4.0,0.0,5.0,10.0,0.0
2006,42097,42097 GORMAZ,13,6,0.0,2.0,0.0,0.0,2.0,1.0,0.0
2006,42098,42098 HERRERA DE SORIA,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42100,42100 HINOJOSA DEL CAMPO,13,24,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2006,42103,42103 LANGA DE DUERO,385,479,12.0,5.0,35.0,10.0,6.0,11.0,0.0
2006,42105,42105 LICERAS,29,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006,42106,42106 LOSILLA (LA),4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2006,42107,42107 MAGAÑA,47,55,3.0,0.0,0.0,0.0,3.0,1.0,0.0
2006,42108,42108 MAJAN,6,8,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2006,42110,42110 MATALEBRERAS,56,55,3.0,1.0,0.0,0.0,2.0,2.0,0.0
2006,42111,42111 MATAMALA DE ALMAZAN,176,196,18.0,16.0,0.0,0.0,3.0,15.0,0.0
2006,42113,42113 MEDINACELI,357,353,14.0,15.0,0.0,9.0,25.0,44.0,0.0
2006,42115,42115 MIÑO DE MEDINACELI,49,55,10.0,6.0,0.0,0.0,3.0,1.0,0.0
2006,42116,42116 MIÑO DE SAN ESTEBAN,32,41,0.0,0.0,0.0,0.0,1.0,4.0,0.0
2006,42117,42117 MOLINOS DE DUERO,89,96,8.0,3.0,0.0,0.0,1.0,10.0,0.0
2006,42118,42118 MOMBLONA,15,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42119,42119 MONTEAGUDO DE LAS VICARIAS,114,138,2.0,0.0,0.0,0.0,11.0,4.0,0.0
2006,42120,42120 MONTEJO DE TIERMES,108,147,7.0,0.0,9.0,1.0,7.0,3.0,0.0
2006,42121,42121 MONTENEGRO DE CAMEROS,39,61,0.0,0.0,0.0,0.0,8.0,7.0,0.0
2006,42123,42123 MORON DE ALMAZAN,132,107,5.0,2.0,0.0,1.0,5.0,6.0,0.0
2006,42124,42124 MURIEL DE LA FUENTE,31,48,5.0,3.0,0.0,0.0,3.0,2.0,0.0
2006,42125,42125 MURIEL VIEJO,34,32,0.0,10.0,0.0,0.0,0.0,3.0,0.0
2006,42127,42127 NAFRIA DE UCERO,34,41,2.0,3.0,0.0,0.0,1.0,4.0,0.0
2006,42128,42128 NARROS,24,24,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2006,42129,42129 NAVALENO,469,495,7.0,4.0,1.0,1.0,23.0,9.0,1.0
2006,42130,42130 NEPAS,30,49,5.0,2.0,0.0,0.0,0.0,1.0,0.0
2006,42131,42131 NOLAY,35,42,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,42132,42132 NOVIERCAS,98,108,8.0,0.0,0.0,0.0,3.0,2.0,0.0
2006,42134,42134 OLVEGA,1676,1808,45.0,40.0,13.0,12.0,87.0,87.0,1.0
2006,42135,42135 ONCALA,41,63,4.0,2.0,0.0,0.0,1.0,0.0,0.0
2006,42139,42139 PINILLA DEL CAMPO,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42140,42140 PORTILLO DE SORIA,8,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2006,42141,42141 POVEDA DE SORIA (LA),60,68,3.0,0.0,0.0,0.0,1.0,3.0,0.0
2006,42142,42142 POZALMURO,51,54,7.0,3.0,0.0,0.0,4.0,2.0,0.0
2006,42144,42144 QUINTANA REDONDA,270,297,11.0,7.0,1.0,0.0,6.0,10.0,0.0
2006,42145,42145 QUINTANAS DE GORMAZ,80,94,3.0,0.0,0.0,0.0,2.0,5.0,2.0
2006,42148,42148 QUIÑONERIA,9,5,0.0,0.0,0.0,0.0,0.0,12.0,0.0
2006,42149,42149 RABANOS (LOS),192,271,20.0,29.0,1.0,5.0,2.0,1.0,1.0
2006,42151,42151 REBOLLAR,29,26,3.0,1.0,0.0,0.0,1.0,3.0,0.0
2006,42152,42152 RECUERDA,46,56,4.0,1.0,1.0,0.0,2.0,3.0,0.0
2006,42153,42153 RELLO,15,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,42154,42154 RENIEBLAS,51,65,3.0,4.0,0.0,0.0,3.0,0.0,0.0
2006,42155,42155 RETORTILLO DE SORIA,123,129,8.0,4.0,1.0,1.0,13.0,2.0,0.0
2006,42156,42156 REZNOS,13,26,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2006,42157,42157 RIBA DE ESCALOTE (LA),10,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42158,42158 RIOSECO DE SORIA,59,70,2.0,5.0,0.0,2.0,0.0,7.0,0.0
2006,42159,42159 ROLLAMIENTA,16,26,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2006,42160,42160 ROYO (EL),149,171,9.0,25.0,0.0,0.0,5.0,13.0,0.0
2006,42161,42161 SALDUERO,87,101,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2006,42162,42162 SAN ESTEBAN DE GORMAZ,1578,1685,40.0,32.0,13.0,20.0,37.0,31.0,3.0
2006,42163,42163 SAN FELICES,33,37,1.0,3.0,1.0,0.0,8.0,3.0,0.0
2006,42164,42164 SAN LEONARDO DE YAGÜE,1113,1181,32.0,19.0,18.0,28.0,27.0,24.0,5.0
2006,42165,42165 SAN PEDRO MANRIQUE,257,305,9.0,11.0,0.0,1.0,12.0,24.0,0.0
2006,42166,42166 SANTA CRUZ DE YANGUAS,25,39,1.0,0.0,0.0,0.0,3.0,5.0,0.0
2006,42167,42167 SANTA MARIA DE HUERTA,181,215,7.0,6.0,0.0,1.0,14.0,11.0,0.0
2006,42168,42168 SANTA MARIA DE LAS HOYAS,85,98,9.0,0.0,0.0,0.0,2.0,2.0,0.0
2006,42171,42171 SERON DE NAGIMA,123,139,13.0,0.0,2.0,0.0,12.0,7.0,0.0
2006,42172,42172 SOLIEDRA,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42173,42173 SORIA,19822,18182,470.0,541.0,163.0,131.0,791.0,654.0,65.0
2006,42174,42174 SOTILLO DEL RINCON,99,108,3.0,3.0,1.0,0.0,2.0,7.0,0.0
2006,42175,42175 SUELLACABRAS,11,21,4.0,1.0,0.0,0.0,0.0,2.0,0.0
2006,42176,42176 TAJAHUERCE,19,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006,42177,42177 TAJUECO,48,54,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2006,42178,42178 TALVEILA,80,92,4.0,4.0,0.0,1.0,2.0,5.0,0.0
2006,42181,42181 TARDELCUENDE,283,274,10.0,7.0,0.0,1.0,6.0,3.0,0.0
2006,42182,42182 TARODA,35,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42183,42183 TEJADO,88,88,15.0,0.0,0.0,0.0,3.0,4.0,1.0
2006,42184,42184 TORLENGUA,51,49,4.0,0.0,0.0,0.0,3.0,0.0,0.0
2006,42185,42185 TORREBLACOS,15,16,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2006,42187,42187 TORRUBIA DE SORIA,38,47,3.0,2.0,0.0,0.0,5.0,3.0,0.0
2006,42188,42188 TREVAGO,41,27,0.0,0.0,0.0,0.0,3.0,5.0,0.0
2006,42189,42189 UCERO,52,50,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2006,42190,42190 VADILLO,68,64,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2006,42191,42191 VALDEAVELLANO DE TERA,115,130,11.0,2.0,0.0,0.0,4.0,7.0,0.0
2006,42192,42192 VALDEGEÑA,21,33,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,42193,42193 VALDELAGUA DEL CERRO,7,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2006,42194,42194 VALDEMALUQUE,134,128,7.0,0.0,0.0,0.0,3.0,1.0,0.0
2006,42195,42195 VALDENEBRO,68,70,5.0,4.0,0.0,0.0,1.0,5.0,0.0
2006,42196,42196 VALDEPRADO,6,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,42197,42197 VALDERRODILLA,47,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42198,42198 VALTAJEROS,9,15,0.0,2.0,0.0,0.0,1.0,1.0,0.0
2006,42200,42200 VELAMAZAN,45,73,1.0,0.0,1.0,2.0,3.0,0.0,0.0
2006,42201,42201 VELILLA DE LA SIERRA,15,16,2.0,4.0,0.0,0.0,2.0,0.0,0.0
2006,42202,42202 VELILLA DE LOS AJOS,16,22,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2006,42204,42204 VIANA DE DUERO,28,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42205,42205 VILLACIERVOS,50,65,4.0,1.0,0.0,0.0,3.0,4.0,0.0
2006,42206,42206 VILLANUEVA DE GORMAZ,8,11,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2006,42207,42207 VILLAR DEL ALA,30,31,3.0,1.0,0.0,0.0,1.0,4.0,0.0
2006,42208,42208 VILLAR DEL CAMPO,11,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,42209,42209 VILLAR DEL RIO,86,103,8.0,9.0,0.0,1.0,5.0,14.0,0.0
2006,42211,42211 VILLARES DE SORIA (LOS),47,55,4.0,3.0,0.0,0.0,3.0,2.0,0.0
2006,42212,42212 VILLASAYAS,36,64,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,42213,42213 VILLASECA DE ARCIEL,17,24,1.0,0.0,0.0,0.0,3.0,2.0,0.0
2006,42215,42215 VINUESA,466,548,25.0,28.0,2.0,2.0,20.0,5.0,0.0
2006,42216,42216 VIZMANOS,12,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,42217,42217 VOZMEDIANO,20,28,5.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,42218,42218 YANGUAS,59,65,11.0,0.0,0.0,0.0,10.0,18.0,1.0
2006,42219,42219 YELO,27,31,0.0,2.0,0.0,0.0,3.0,2.0,0.0
2007,42001,42001 ABEJAR,194,211,29.0,8.0,0.0,0.0,10.0,6.0,0.0
2007,42003,42003 ADRADAS,33,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42004,42004 AGREDA,1601,1614,42.0,40.0,7.0,4.0,97.0,67.0,13.0
2007,42006,42006 ALCONABA,66,103,4.0,9.0,0.0,0.0,1.0,4.0,0.0
2007,42007,42007 ALCUBILLA DE AVELLANEDA,84,87,1.0,1.0,3.0,1.0,4.0,5.0,0.0
2007,42008,42008 ALCUBILLA DE LAS PEÑAS,31,35,0.0,1.0,0.0,0.0,4.0,5.0,0.0
2007,42009,42009 ALDEALAFUENTE,62,64,6.0,1.0,0.0,0.0,2.0,1.0,0.0
2007,42010,42010 ALDEALICES,12,12,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007,42011,42011 ALDEALPOZO,13,12,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2007,42012,42012 ALDEALSEÑOR,18,25,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2007,42013,42013 ALDEHUELA DE PERIAÑEZ,25,26,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007,42014,42014 ALDEHUELAS (LAS),48,51,2.0,1.0,0.0,0.0,3.0,3.0,0.0
2007,42015,42015 ALENTISQUE,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007,42016,42016 ALIUD,12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42017,42017 ALMAJANO,96,109,6.0,7.0,1.0,0.0,6.0,2.0,0.0
2007,42018,42018 ALMALUEZ,105,116,3.0,0.0,0.0,0.0,6.0,0.0,0.0
2007,42019,42019 ALMARZA,274,373,26.0,21.0,1.0,4.0,14.0,16.0,0.0
2007,42020,42020 ALMAZAN,2918,2905,41.0,80.0,25.0,32.0,93.0,124.0,4.0
2007,42021,42021 ALMAZUL,54,60,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2007,42022,42022 ALMENAR DE SORIA,151,171,10.0,9.0,2.0,0.0,11.0,5.0,0.0
2007,42023,42023 ALPANSEQUE,43,46,1.0,0.0,0.0,0.0,5.0,3.0,0.0
2007,42024,42024 ARANCON,42,60,7.0,4.0,1.0,0.0,0.0,1.0,0.0
2007,42025,42025 ARCOS DE JALON,869,933,9.0,16.0,3.0,2.0,99.0,91.0,1.0
2007,42026,42026 ARENILLAS,11,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42027,42027 AREVALO DE LA SIERRA,32,49,2.0,4.0,0.0,0.0,2.0,1.0,0.0
2007,42028,42028 AUSEJO DE LA SIERRA,30,37,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2007,42029,42029 BARAONA,87,104,3.0,0.0,0.0,0.0,0.0,4.0,0.0
2007,42030,42030 BARCA,41,72,2.0,7.0,1.0,0.0,1.0,1.0,0.0
2007,42031,42031 BARCONES,14,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42032,42032 BAYUBAS DE ABAJO,108,126,17.0,1.0,0.0,0.0,2.0,7.0,0.0
2007,42033,42033 BAYUBAS DE ARRIBA,30,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,42034,42034 BERATON,15,30,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2007,42035,42035 BERLANGA DE DUERO,517,539,17.0,15.0,2.0,6.0,42.0,23.0,1.0
2007,42036,42036 BLACOS,31,32,7.0,1.0,0.0,0.0,2.0,0.0,0.0
2007,42037,42037 BLIECOS,18,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,42038,42038 BORJABAD,19,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42039,42039 BOROBIA,146,164,11.0,6.0,0.0,1.0,7.0,3.0,0.0
2007,42041,42041 BUBEROS,19,21,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2007,42042,42042 BUITRAGO,29,25,0.0,1.0,0.0,0.0,3.0,0.0,0.0
2007,42043,42043 BURGO DE OSMA-CIUDAD DE OSMA,2556,2498,54.0,104.0,35.0,38.0,111.0,77.0,9.0
2007,42044,42044 CABREJAS DEL CAMPO,38,41,1.0,1.0,1.0,0.0,3.0,0.0,0.0
2007,42045,42045 CABREJAS DEL PINAR,199,237,9.0,11.0,2.0,1.0,5.0,12.0,0.0
2007,42046,42046 CALATAÑAZOR,27,36,1.0,1.0,0.0,0.0,0.0,2.0,1.0
2007,42048,42048 CALTOJAR,41,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42049,42049 CANDILICHERA,85,98,6.0,0.0,0.0,0.0,3.0,0.0,0.0
2007,42050,42050 CAÑAMAQUE,10,21,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42051,42051 CARABANTES,15,14,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42052,42052 CARACENA,8,21,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42053,42053 CARRASCOSA DE ABAJO,13,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42054,42054 CARRASCOSA DE LA SIERRA,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42055,42055 CASAREJOS,114,121,8.0,3.0,3.0,1.0,5.0,5.0,0.0
2007,42056,42056 CASTILFRIO DE LA SIERRA,11,22,0.0,1.0,0.0,1.0,2.0,2.0,0.0
2007,42057,42057 CASTILRUIZ,120,129,7.0,1.0,0.0,0.0,6.0,3.0,0.0
2007,42058,42058 CASTILLEJO DE ROBLEDO,65,89,1.0,0.0,4.0,2.0,2.0,1.0,2.0
2007,42059,42059 CENTENERA DE ANDALUZ,16,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,42060,42060 CERBON,17,23,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,42061,42061 CIDONES,149,197,13.0,13.0,1.0,3.0,5.0,3.0,0.0
2007,42062,42062 CIGUDOSA,20,28,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2007,42063,42063 CIHUELA,39,37,1.0,0.0,0.0,0.0,2.0,3.0,0.0
2007,42064,42064 CIRIA,53,53,2.0,3.0,0.0,0.0,6.0,5.0,0.0
2007,42065,42065 CIRUJALES DEL RIO,16,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007,42068,42068 COSCURITA,53,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42069,42069 COVALEDA,947,1015,13.0,11.0,6.0,9.0,17.0,11.0,5.0
2007,42070,42070 CUBILLA,30,32,5.0,3.0,0.0,0.0,1.0,0.0,0.0
2007,42071,42071 CUBO DE LA SOLANA,103,120,9.0,5.0,0.0,0.0,5.0,1.0,0.0
2007,42073,42073 CUEVA DE AGREDA,45,54,3.0,3.0,0.0,0.0,4.0,4.0,0.0
2007,42075,42075 DEVANOS,48,56,2.0,1.0,0.0,0.0,3.0,0.0,0.0
2007,42076,42076 DEZA,152,150,4.0,4.0,1.0,0.0,4.0,3.0,0.0
2007,42078,42078 DURUELO DE LA SIERRA,672,692,14.0,10.0,11.0,5.0,16.0,4.0,7.0
2007,42079,42079 ESCOBOSA DE ALMAZAN,16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42080,42080 ESPEJA DE SAN MARCELINO,90,128,4.0,2.0,1.0,0.0,8.0,6.0,0.0
2007,42081,42081 ESPEJON,95,105,0.0,2.0,2.0,0.0,4.0,5.0,0.0
2007,42082,42082 ESTEPA DE SAN JUAN,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42083,42083 FRECHILLA DE ALMAZAN,18,16,3.0,0.0,1.0,0.0,1.0,0.0,0.0
2007,42084,42084 FRESNO DE CARACENA,14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42085,42085 FUENTEARMEGIL,115,140,3.0,2.0,1.0,0.0,4.0,10.0,0.0
2007,42086,42086 FUENTECAMBRON,25,30,1.0,0.0,0.0,0.0,5.0,0.0,0.0
2007,42087,42087 FUENTECANTOS,28,27,9.0,6.0,0.0,0.0,0.0,0.0,0.0
2007,42088,42088 FUENTELMONGE,42,62,5.0,0.0,0.0,0.0,4.0,0.0,0.0
2007,42089,42089 FUENTELSAZ DE SORIA,32,28,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42090,42090 FUENTEPINILLA,54,70,3.0,1.0,2.0,0.0,2.0,0.0,0.0
2007,42092,42092 FUENTES DE MAGAÑA,37,38,1.0,1.0,0.0,0.0,0.0,2.0,0.0
2007,42093,42093 FUENTESTRUN,21,35,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2007,42094,42094 GARRAY,236,294,18.0,35.0,1.0,4.0,10.0,11.0,0.0
2007,42095,42095 GOLMAYO,787,901,63.0,132.0,6.0,8.0,26.0,44.0,2.0
2007,42096,42096 GOMARA,188,216,14.0,3.0,0.0,7.0,6.0,7.0,0.0
2007,42097,42097 GORMAZ,12,8,1.0,2.0,0.0,0.0,6.0,3.0,0.0
2007,42098,42098 HERRERA DE SORIA,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42100,42100 HINOJOSA DEL CAMPO,13,23,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2007,42103,42103 LANGA DE DUERO,386,463,22.0,9.0,27.0,16.0,27.0,15.0,6.0
2007,42105,42105 LICERAS,29,29,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2007,42106,42106 LOSILLA (LA),4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42107,42107 MAGAÑA,42,56,2.0,4.0,0.0,0.0,5.0,5.0,2.0
2007,42108,42108 MAJAN,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42110,42110 MATALEBRERAS,54,54,6.0,1.0,0.0,0.0,3.0,0.0,2.0
2007,42111,42111 MATAMALA DE ALMAZAN,178,204,16.0,9.0,1.0,0.0,10.0,5.0,0.0
2007,42113,42113 MEDINACELI,378,371,16.0,2.0,0.0,0.0,39.0,54.0,2.0
2007,42115,42115 MIÑO DE MEDINACELI,44,52,4.0,0.0,0.0,0.0,7.0,1.0,0.0
2007,42116,42116 MIÑO DE SAN ESTEBAN,32,44,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2007,42117,42117 MOLINOS DE DUERO,91,100,7.0,7.0,0.0,1.0,2.0,3.0,0.0
2007,42118,42118 MOMBLONA,14,21,0.0,0.0,0.0,0.0,4.0,2.0,0.0
2007,42119,42119 MONTEAGUDO DE LAS VICARIAS,114,128,4.0,6.0,0.0,0.0,13.0,8.0,0.0
2007,42120,42120 MONTEJO DE TIERMES,98,135,7.0,1.0,8.0,0.0,9.0,2.0,0.0
2007,42121,42121 MONTENEGRO DE CAMEROS,42,58,2.0,0.0,0.0,0.0,5.0,5.0,0.0
2007,42123,42123 MORON DE ALMAZAN,132,110,2.0,1.0,1.0,0.0,8.0,6.0,0.0
2007,42124,42124 MURIEL DE LA FUENTE,30,48,0.0,3.0,0.0,0.0,2.0,2.0,0.0
2007,42125,42125 MURIEL VIEJO,36,40,3.0,0.0,1.0,0.0,0.0,3.0,0.0
2007,42127,42127 NAFRIA DE UCERO,33,43,10.0,0.0,0.0,0.0,3.0,0.0,0.0
2007,42128,42128 NARROS,23,22,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2007,42129,42129 NAVALENO,468,481,13.0,13.0,1.0,1.0,21.0,9.0,1.0
2007,42130,42130 NEPAS,33,47,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42131,42131 NOLAY,32,37,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2007,42132,42132 NOVIERCAS,93,105,2.0,4.0,0.0,0.0,3.0,6.0,0.0
2007,42134,42134 OLVEGA,1704,1842,62.0,45.0,6.0,6.0,97.0,122.0,4.0
2007,42135,42135 ONCALA,41,60,3.0,0.0,0.0,0.0,1.0,4.0,0.0
2007,42139,42139 PINILLA DEL CAMPO,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42140,42140 PORTILLO DE SORIA,7,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007,42141,42141 POVEDA DE SORIA (LA),59,65,4.0,8.0,1.0,1.0,17.0,16.0,0.0
2007,42142,42142 POZALMURO,48,51,5.0,0.0,0.0,0.0,9.0,3.0,0.0
2007,42144,42144 QUINTANA REDONDA,262,295,22.0,11.0,0.0,0.0,14.0,11.0,0.0
2007,42145,42145 QUINTANAS DE GORMAZ,76,92,7.0,0.0,0.0,0.0,5.0,1.0,0.0
2007,42148,42148 QUIÑONERIA,16,10,1.0,0.0,0.0,0.0,6.0,2.0,0.0
2007,42149,42149 RABANOS (LOS),197,286,22.0,37.0,0.0,4.0,2.0,7.0,0.0
2007,42151,42151 REBOLLAR,27,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42152,42152 RECUERDA,43,57,3.0,0.0,0.0,0.0,3.0,0.0,0.0
2007,42153,42153 RELLO,15,16,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2007,42154,42154 RENIEBLAS,47,65,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42155,42155 RETORTILLO DE SORIA,114,120,5.0,1.0,0.0,2.0,10.0,4.0,0.0
2007,42156,42156 REZNOS,12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42157,42157 RIBA DE ESCALOTE (LA),10,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,42158,42158 RIOSECO DE SORIA,66,75,1.0,4.0,0.0,0.0,9.0,3.0,0.0
2007,42159,42159 ROLLAMIENTA,18,23,0.0,4.0,0.0,0.0,1.0,1.0,0.0
2007,42160,42160 ROYO (EL),163,177,5.0,5.0,1.0,0.0,10.0,7.0,0.0
2007,42161,42161 SALDUERO,84,101,5.0,1.0,0.0,0.0,5.0,5.0,0.0
2007,42162,42162 SAN ESTEBAN DE GORMAZ,1585,1698,36.0,35.0,21.0,23.0,61.0,31.0,5.0
2007,42163,42163 SAN FELICES,30,36,1.0,0.0,3.0,0.0,7.0,0.0,0.0
2007,42164,42164 SAN LEONARDO DE YAGÜE,1120,1179,27.0,16.0,16.0,22.0,46.0,27.0,0.0
2007,42165,42165 SAN PEDRO MANRIQUE,259,324,13.0,2.0,5.0,3.0,14.0,13.0,2.0
2007,42166,42166 SANTA CRUZ DE YANGUAS,26,39,3.0,0.0,0.0,0.0,5.0,7.0,0.0
2007,42167,42167 SANTA MARIA DE HUERTA,179,210,4.0,5.0,3.0,0.0,5.0,8.0,1.0
2007,42168,42168 SANTA MARIA DE LAS HOYAS,79,97,4.0,0.0,1.0,0.0,5.0,3.0,0.0
